,clothes_id,gender,height,weight,size,size_review,bright,color,thick
173,2,남성, 170cm, 67kg,30,보통이에요,보통이에요,보통이에요,보통이에요
174,2,남성, 175cm, 70kg,32,보통이에요,보통이에요,선명해요,보통이에요
175,2,남성, 184cm, 82kg,33,보통이에요,보통이에요,보통이에요,보통이에요
176,2,남성, 174cm, 60kg,29,작아요,보통이에요,보통이에요,보통이에요
177,2,남성, 165cm, 60kg,28,보통이에요,어두워요,선명해요,보통이에요
178,2,남성, 182cm, 84kg,34,보통이에요,보통이에요,선명해요,보통이에요
179,2,여성, 165cm, 56kg,29,보통이에요,보통이에요,보통이에요,보통이에요
180,2,남성, 178cm, 67kg,30,보통이에요,밝아요,선명해요,보통이에요
181,2,남성, 178cm, 67kg,30,보통이에요,보통이에요,선명해요,보통이에요
182,2,남성, 170cm, 60kg,28,보통이에요,보통이에요,보통이에요,보통이에요
183,2,남성, 170cm, 60kg,28,보통이에요,보통이에요,보통이에요,보통이에요
184,2,남성, 178cm, 75kg,32,보통이에요,보통이에요,보통이에요,보통이에요
185,4,남성, 176cm, 70kg,M,보통이에요,밝아요,보통이에요,보통이에요
186,4,남성, 180cm, 74kg,L,보통이에요,보통이에요,보통이에요,보통이에요
187,4,남성, 170cm, 65kg,M,커요,보통이에요,보통이에요,보통이에요
188,4,남성, 186cm, 90kg,XXL,보통이에요,밝아요,선명해요,보통이에요
189,4,남성, 170cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
190,4,남성, 170cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
191,4,남성, 175cm, 80kg,XXL,보통이에요,어두워요,선명해요,보통이에요
192,4,남성, 182cm, 76kg,L,보통이에요,보통이에요,보통이에요,보통이에요
193,4,남성, 173cm, 66kg,M,보통이에요,어두워요,선명해요,보통이에요
194,4,남성, 168cm, 60kg,S,보통이에요,보통이에요,보통이에요,보통이에요
195,4,남성, 183cm, 93kg,XXL,커요,보통이에요,선명해요,보통이에요
196,4,남성, 172cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
197,4,남성, 170cm, 60kg,S,보통이에요,보통이에요,보통이에요,보통이에요
198,4,남성, 173cm, 90kg,L,보통이에요,보통이에요,보통이에요,보통이에요
199,4,남성, 174cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
200,4,남성, 174cm, 72kg,M,보통이에요,보통이에요,보통이에요,보통이에요
201,4,남성, 175cm, 66kg,M,보통이에요,어두워요,선명해요,두꺼워요
202,4,남성, 173cm, 82kg,XL,커요,보통이에요,보통이에요,보통이에요
203,4,남성, 177cm, 84kg,L,보통이에요,보통이에요,선명해요,보통이에요
204,4,남성, 167cm, 67kg,M,보통이에요,보통이에요,보통이에요,보통이에요
205,4,남성, 181cm, 71kg,L,보통이에요,보통이에요,보통이에요,보통이에요
206,4,남성, 180cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
207,4,남성, 176cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
208,4,남성, 180cm, 85kg,L,보통이에요,보통이에요,보통이에요,보통이에요
209,4,남성, 184cm, 94kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
210,4,남성, 184cm, 94kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
211,4,남성, 185cm, 79kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
212,4,남성, 179cm, 65kg,S,보통이에요,보통이에요,선명해요,보통이에요
213,4,남성, 182cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
214,4,남성, 170cm, 57kg,S,보통이에요,보통이에요,보통이에요,보통이에요
215,4,남성, 187cm, 95kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
216,4,남성, 173cm, 80kg,L,보통이에요,밝아요,선명해요,얇아요
217,4,남성, 168cm, 71kg,M,보통이에요,보통이에요,보통이에요,보통이에요
218,4,남성, 168cm, 62kg,S,보통이에요,어두워요,선명해요,보통이에요
219,4,남성, 179cm, 82kg,L,보통이에요,보통이에요,보통이에요,보통이에요
220,4,남성, 179cm, 60kg,M,보통이에요,어두워요,보통이에요,보통이에요
221,4,남성, 169cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
222,4,남성, 170cm, 75kg,XL,커요,보통이에요,보통이에요,보통이에요
223,4,남성, 180cm, 83kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
224,4,남성, 168cm, 71kg,L,보통이에요,밝아요,보통이에요,보통이에요
225,4,남성, 175cm, 73kg,L,보통이에요,보통이에요,선명해요,보통이에요
226,4,남성, 177cm, 72kg,L,보통이에요,보통이에요,선명해요,보통이에요
227,4,남성, 180cm, 70kg,L,보통이에요,어두워요,보통이에요,보통이에요
228,4,남성, 185cm, 95kg,XXL,보통이에요,어두워요,보통이에요,보통이에요
229,4,남성, 170cm, 75kg,L,커요,어두워요,선명해요,두꺼워요
230,4,남성, 193cm, 93kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
231,4,남성, 174cm, 64kg,M,보통이에요,보통이에요,보통이에요,보통이에요
232,4,남성, 184cm, 82kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
233,4,남성, 180cm, 82kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
234,4,남성, 187cm, 82kg,XL,커요,어두워요,선명해요,보통이에요
235,4,남성, 171cm, 64kg,M,보통이에요,보통이에요,보통이에요,보통이에요
236,4,남성, 178cm, 89kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
237,4,남성, 178cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
238,4,남성, 174cm, 100kg,L,보통이에요,보통이에요,보통이에요,보통이에요
239,4,남성, 174cm, 100kg,L,보통이에요,보통이에요,보통이에요,보통이에요
240,4,남성, 165cm, 63kg,S,보통이에요,보통이에요,보통이에요,보통이에요
241,4,남성, 168cm, 64kg,M,보통이에요,어두워요,보통이에요,보통이에요
242,4,남성, 178cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
243,4,남성, 181cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
244,4,남성, 178cm, 75kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
245,4,남성, 163cm, 56kg,S,보통이에요,보통이에요,보통이에요,보통이에요
246,4,남성, 163cm, 56kg,S,보통이에요,보통이에요,보통이에요,보통이에요
247,4,남성, 184cm, 89kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
248,4,남성, 186cm, 88kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
249,4,남성, 186cm, 88kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
250,4,남성, 175cm, 68kg,L,보통이에요,밝아요,선명해요,보통이에요
251,4,남성, 177cm, 62kg,M,보통이에요,보통이에요,선명해요,보통이에요
252,4,남성, 182cm, 82kg,XL,커요,보통이에요,보통이에요,보통이에요
253,4,남성, 183cm, 81kg,L,보통이에요,보통이에요,보통이에요,보통이에요
254,4,남성, 173cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
255,4,남성, 172cm, 57kg,S,보통이에요,보통이에요,보통이에요,보통이에요
256,4,남성, 171cm, 64kg,S,보통이에요,보통이에요,보통이에요,보통이에요
257,4,남성, 171cm, 78kg,M,보통이에요,보통이에요,선명해요,보통이에요
258,4,남성, 170cm, 75kg,M,보통이에요,보통이에요,보통이에요,보통이에요
259,4,남성, 180cm, 85kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
260,4,남성, 182cm, 78kg,M,보통이에요,보통이에요,보통이에요,보통이에요
261,4,남성, 182cm, 78kg,L,커요,보통이에요,선명해요,얇아요
262,4,남성, 173cm, 78kg,L,보통이에요,보통이에요,보통이에요,보통이에요
263,4,남성, 176cm, 78kg,M,보통이에요,보통이에요,보통이에요,보통이에요
264,4,남성, 178cm, 69kg,XL,보통이에요,보통이에요,보통이에요,얇아요
265,4,남성, 180cm, 71kg,M,보통이에요,보통이에요,보통이에요,보통이에요
266,4,남성, 180cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
267,4,남성, 177cm, 68kg,M,보통이에요,보통이에요,선명해요,보통이에요
268,5,남성, 174cm, 70kg,S,보통이에요,보통이에요,보통이에요,보통이에요
269,5,남성, 172cm, 80kg,M,보통이에요,보통이에요,보통이에요,보통이에요
270,10,남성, 177cm, 68kg,48(32~33)/un cutting.ver,보통이에요,어두워요,선명해요,보통이에요
271,11,남성, 173cm, 64kg,M,보통이에요,어두워요,보통이에요,두꺼워요
272,11,남성, 166cm, 70kg,L,보통이에요,어두워요,선명해요,보통이에요
273,11,남성, 175cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
274,11,남성, 174cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
275,11,남성, 178cm, 67kg,L,보통이에요,보통이에요,보통이에요,보통이에요
276,11,남성, 170cm, 70kg,L,보통이에요,보통이에요,선명해요,보통이에요
277,11,남성, 168cm, 68kg,M,보통이에요,어두워요,선명해요,보통이에요
278,11,남성, 173cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
279,11,남성, 178cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
280,11,남성, 176cm, 64kg,L,보통이에요,보통이에요,보통이에요,보통이에요
281,11,남성, 173cm, 62kg,L,보통이에요,보통이에요,선명해요,두꺼워요
282,11,남성, 175cm, 64kg,M,보통이에요,보통이에요,보통이에요,두꺼워요
283,11,남성, 175cm, 74kg,L,보통이에요,보통이에요,선명해요,보통이에요
284,11,남성, 167cm, 62kg,L,보통이에요,보통이에요,보통이에요,보통이에요
285,11,남성, 175cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
286,11,여성, 159cm, 52kg,M,보통이에요,보통이에요,보통이에요,보통이에요
287,11,남성, 168cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
288,11,남성, 174cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
289,11,남성, 178cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
290,11,남성, 178cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
291,11,남성, 170cm, 68kg,M,보통이에요,보통이에요,보통이에요,보통이에요
292,11,남성, 168cm, 58kg,M,보통이에요,보통이에요,보통이에요,보통이에요
293,11,남성, 179cm, 75kg,L,보통이에요,어두워요,선명해요,보통이에요
294,11,남성, 175cm, 74kg,L,보통이에요,보통이에요,선명해요,보통이에요
295,11,남성, 170cm, 78kg,L,보통이에요,보통이에요,선명해요,보통이에요
296,11,남성, 169cm, 53kg,M,보통이에요,보통이에요,선명해요,보통이에요
297,11,남성, 173cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
298,11,남성, 176cm, 67kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
299,11,남성, 181cm, 75kg,XL,보통이에요,밝아요,보통이에요,얇아요
300,11,남성, 179cm, 90kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
301,11,남성, 170cm, 68kg,M,보통이에요,보통이에요,보통이에요,보통이에요
302,11,남성, 168cm, 65kg,M,보통이에요,밝아요,선명해요,보통이에요
303,11,남성, 175cm, 73kg,L,보통이에요,보통이에요,보통이에요,보통이에요
304,11,남성, 167cm, 52kg,M,보통이에요,보통이에요,보통이에요,보통이에요
305,11,남성, 181cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
306,11,남성, 183cm, 73kg,XL,보통이에요,보통이에요,선명해요,보통이에요
307,11,남성, 168cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
308,11,남성, 172cm, 67kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
309,11,남성, 172cm, 62kg,L,보통이에요,밝아요,선명해요,보통이에요
310,11,남성, 165cm, 63kg,M,보통이에요,어두워요,선명해요,두꺼워요
311,11,남성, 170cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
312,11,남성, 187cm, 94kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
313,11,남성, 182cm, 70kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
314,11,남성, 183cm, 77kg,XL,보통이에요,보통이에요,보통이에요,얇아요
315,11,남성, 178cm, 73kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
316,11,남성, 177cm, 72kg,L,보통이에요,보통이에요,보통이에요,보통이에요
317,11,남성, 177cm, 73kg,L,보통이에요,보통이에요,보통이에요,보통이에요
318,11,남성, 182cm, 72kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
319,11,남성, 178cm, 70kg,L,작아요,보통이에요,보통이에요,보통이에요
320,11,남성, 177cm, 72kg,L,보통이에요,밝아요,선명해요,보통이에요
321,11,남성, 172cm, 58kg,M,보통이에요,보통이에요,보통이에요,보통이에요
322,12,남성, 176cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
323,12,남성, 177cm, 70kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
324,12,남성, 173cm, 80kg,L,보통이에요,밝아요,선명해요,보통이에요
325,12,남성, 172cm, 68kg,L,보통이에요,밝아요,선명해요,얇아요
326,12,남성, 172cm, 67kg,L,보통이에요,보통이에요,선명해요,보통이에요
