,clothes_id,gender,height,weight,size,size_review,bright,color,thick
0,0,여성, 160cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1,0,여성, 163cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
2,1,여성, 178cm, 54kg,S,보통이에요,밝아요,보통이에요,보통이에요
3,2,여성, 160cm, 54kg,S,보통이에요,보통이에요,보통이에요,보통이에요
4,2,여성, 165cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
5,2,여성, 170cm, 63kg,M,커요,밝아요,선명해요,두꺼워요
6,2,여성, 163cm, 54kg,M,커요,보통이에요,보통이에요,보통이에요
7,2,여성, 170cm, 60kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8,2,남성, 173cm, 63kg,M,보통이에요,보통이에요,보통이에요,보통이에요
9,2,여성, 166cm, 60kg,M,커요,보통이에요,보통이에요,두꺼워요
10,2,여성, 158cm, 50kg,M,보통이에요,보통이에요,선명해요,보통이에요
11,2,여성, 162cm, 57kg,M,보통이에요,보통이에요,보통이에요,두꺼워요
12,2,여성, 165cm, 50kg,XS,보통이에요,보통이에요,보통이에요,보통이에요
13,2,여성, 166cm, 60kg,M,커요,보통이에요,보통이에요,두꺼워요
14,2,여성, 166cm, 55kg,S,보통이에요,보통이에요,보통이에요,보통이에요
15,2,여성, 170cm, 54kg,M,커요,보통이에요,보통이에요,보통이에요
16,2,여성, 161cm, 55kg,M,커요,보통이에요,흐려요,보통이에요
17,2,여성, 156cm, 50kg,S,보통이에요,밝아요,선명해요,보통이에요
18,2,여성, 170cm, 56kg,M,커요,보통이에요,보통이에요,보통이에요
19,2,남성, 171cm, 59kg,M,보통이에요,보통이에요,보통이에요,보통이에요
20,2,여성, 172cm, 51kg,S,보통이에요,밝아요,보통이에요,두꺼워요
21,2,여성, 165cm, 62kg,M,보통이에요,보통이에요,보통이에요,보통이에요
22,2,남성, 179cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
23,2,여성, 158cm, 56kg,S,보통이에요,밝아요,흐려요,두꺼워요
24,2,여성, 154cm, 50kg,S,커요,보통이에요,보통이에요,보통이에요
25,2,여성, 168cm, 150kg,L,커요,보통이에요,선명해요,보통이에요
26,2,여성, 166cm, 53kg,S,커요,보통이에요,보통이에요,보통이에요
27,2,여성, 168cm, 67kg,M,보통이에요,보통이에요,보통이에요,두꺼워요
28,2,여성, 167cm, 53kg,M,커요,어두워요,보통이에요,보통이에요
29,2,여성, 160cm, 53kg,S,보통이에요,보통이에요,보통이에요,보통이에요
30,2,여성, 163cm, 52kg,S,보통이에요,보통이에요,보통이에요,보통이에요
31,2,여성, 171cm, 54kg,M,보통이에요,보통이에요,보통이에요,두꺼워요
32,2,남성, 170cm, 63kg,M,보통이에요,보통이에요,보통이에요,보통이에요
33,2,여성, 165cm, 55kg,M,보통이에요,보통이에요,보통이에요,보통이에요
34,2,여성, 163cm, 46kg,S,보통이에요,보통이에요,보통이에요,두꺼워요
35,2,여성, 159cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
36,2,여성, 170cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
37,2,여성, 168cm, 66kg,M,보통이에요,보통이에요,보통이에요,보통이에요
38,2,남성, 173cm, 71kg,M,보통이에요,보통이에요,보통이에요,보통이에요
39,2,남성, 170cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
40,2,여성, 163cm, 53kg,S,커요,밝아요,보통이에요,보통이에요
41,2,여성, 162cm, 48kg,S,보통이에요,보통이에요,보통이에요,보통이에요
42,2,여성, 160cm, 54kg,S,보통이에요,보통이에요,보통이에요,보통이에요
43,2,여성, 168cm, 53kg,M,커요,보통이에요,보통이에요,얇아요
44,2,여성, 169cm, 55kg,S,보통이에요,보통이에요,보통이에요,보통이에요
45,2,여성, 162cm, 47kg,S,보통이에요,보통이에요,보통이에요,보통이에요
46,2,남성, 173cm, 54kg,M,보통이에요,보통이에요,보통이에요,보통이에요
47,2,여성, 163cm, 58kg,M,커요,보통이에요,보통이에요,보통이에요
48,2,여성, 163cm, 51kg,M,커요,보통이에요,선명해요,보통이에요
49,2,남성, 170cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
50,2,여성, 169cm, 56kg,M,보통이에요,보통이에요,보통이에요,보통이에요
51,2,여성, 163cm, 53kg,S,보통이에요,보통이에요,보통이에요,보통이에요
52,2,여성, 160cm, 50kg,S,커요,밝아요,선명해요,두꺼워요
53,2,여성, 162cm, 55kg,M,커요,보통이에요,보통이에요,두꺼워요
54,2,남성, 166cm, 73kg,S,커요,보통이에요,보통이에요,보통이에요
55,2,여성, 158cm, 48kg,S,커요,보통이에요,흐려요,보통이에요
56,2,여성, 155cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
57,2,여성, 154cm, 43kg,XS,커요,보통이에요,보통이에요,얇아요
58,2,여성, 163cm, 53kg,S,작아요,보통이에요,보통이에요,보통이에요
59,2,여성, 163cm, 55kg,M,커요,보통이에요,보통이에요,보통이에요
60,2,여성, 164cm, 53kg,XS,보통이에요,보통이에요,보통이에요,보통이에요
61,2,여성, 164cm, 54kg,S,보통이에요,보통이에요,보통이에요,보통이에요
62,2,여성, 161cm, 50kg,XS,보통이에요,밝아요,보통이에요,얇아요
63,2,여성, 163cm, 56kg,M,보통이에요,보통이에요,보통이에요,보통이에요
64,2,여성, 164cm, 50kg,S,커요,밝아요,보통이에요,보통이에요
65,2,여성, 155cm, 47kg,XS,커요,보통이에요,보통이에요,보통이에요
66,2,여성, 170cm, 56kg,M,커요,보통이에요,보통이에요,두꺼워요
67,2,여성, 158cm, 50kg,XS,커요,보통이에요,보통이에요,두꺼워요
68,2,여성, 162cm, 46kg,XS,보통이에요,밝아요,흐려요,보통이에요
69,2,여성, 162cm, 49kg,S,커요,보통이에요,보통이에요,보통이에요
70,2,여성, 170cm, 55kg,S,보통이에요,보통이에요,보통이에요,보통이에요
71,2,남성, 170cm, 63kg,M,보통이에요,보통이에요,보통이에요,보통이에요
72,2,여성, 160cm, 67kg,L,보통이에요,보통이에요,선명해요,두꺼워요
73,2,여성, 162cm, 65kg,M,보통이에요,밝아요,보통이에요,보통이에요
74,2,여성, 165cm, 50kg,M,커요,보통이에요,보통이에요,보통이에요
75,2,여성, 165cm, 58kg,M,보통이에요,보통이에요,보통이에요,두꺼워요
76,2,남성, 181cm, 72kg,L,커요,보통이에요,보통이에요,보통이에요
77,2,남성, 180cm, 60kg,L,보통이에요,보통이에요,보통이에요,보통이에요
78,2,남성, 180cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
79,2,남성, 175cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
80,2,여성, 168cm, 58kg,M,커요,보통이에요,보통이에요,보통이에요
81,2,여성, 168cm, 58kg,L,커요,보통이에요,보통이에요,보통이에요
82,2,여성, 150cm, 39kg,XS,커요,보통이에요,보통이에요,보통이에요
83,2,여성, 158cm, 48kg,S,보통이에요,보통이에요,보통이에요,보통이에요
84,2,여성, 159cm, 60kg,M,보통이에요,보통이에요,보통이에요,보통이에요
85,2,남성, 182cm, 72kg,L,커요,보통이에요,보통이에요,보통이에요
86,2,여성, 158cm, 53kg,S,보통이에요,보통이에요,보통이에요,보통이에요
87,2,여성, 162cm, 53kg,S,커요,어두워요,흐려요,보통이에요
88,2,여성, 158cm, 50kg,S,커요,어두워요,선명해요,얇아요
89,2,여성, 159cm, 49kg,XS,보통이에요,보통이에요,선명해요,보통이에요
90,2,여성, 164cm, 59kg,M,보통이에요,보통이에요,보통이에요,보통이에요
