,clothes_id,gender,height,weight,size,size_review,bright,color,thick
0,9,여성, 162cm, 47kg,OTM/90,커요,밝아요,선명해요,두꺼워요
1,9,여성, 162cm, 47kg,OTM/85,커요,밝아요,보통이에요,보통이에요
2,9,여성, 164cm, 48kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
3,9,여성, 160cm, 53kg,OTM/85,보통이에요,밝아요,선명해요,보통이에요
4,9,여성, 164cm, 50kg,OTM/85,보통이에요,보통이에요,보통이에요,얇아요
5,9,여성, 164cm, 56kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
6,9,여성, 160cm, 58kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
7,9,여성, 162cm, 50kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
8,9,여성, 157cm, 47kg,OTM/85,커요,보통이에요,보통이에요,보통이에요
9,9,여성, 165cm, 57kg,OTM/85,커요,보통이에요,보통이에요,얇아요
10,9,여성, 162cm, 48kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
11,9,여성, 160cm, 50kg,OTM/85,커요,밝아요,보통이에요,얇아요
12,9,여성, 168cm, 72kg,OTM/90,보통이에요,보통이에요,보통이에요,얇아요
13,9,여성, 159cm, 45kg,OTM/85,보통이에요,밝아요,선명해요,보통이에요
14,9,여성, 155cm, 47kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
15,9,여성, 160cm, 52kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
16,9,여성, 165cm, 55kg,OTM/90,보통이에요,밝아요,보통이에요,보통이에요
17,9,여성, 169cm, 54kg,OTM/90,보통이에요,밝아요,보통이에요,보통이에요
18,9,여성, 168cm, 59kg,OTM/90,보통이에요,보통이에요,보통이에요,보통이에요
19,9,여성, 161cm, 48kg,OTM/85,보통이에요,보통이에요,선명해요,얇아요
20,9,여성, 163cm, 56kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
21,9,여성, 163cm, 56kg,OTM/90,보통이에요,보통이에요,보통이에요,보통이에요
22,9,여성, 157cm, 48kg,OTM/85,보통이에요,밝아요,선명해요,보통이에요
23,9,여성, 154cm, 45kg,OTM/85,보통이에요,보통이에요,보통이에요,얇아요
24,9,여성, 166cm, 54kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
25,9,여성, 156cm, 55kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
26,9,여성, 162cm, 58kg,OTM/90,커요,밝아요,보통이에요,보통이에요
27,9,여성, 169cm, 53kg,OTM/90,보통이에요,밝아요,보통이에요,보통이에요
28,9,여성, 157cm, 54kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
29,9,여성, 160cm, 45kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
30,9,여성, 160cm, 50kg,OTM/85,보통이에요,보통이에요,보통이에요,보통이에요
31,9,여성, 162cm, 52kg,OTM/85,커요,밝아요,흐려요,얇아요
32,10,여성, 161cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
33,10,여성, 163cm, 50kg,FREE,보통이에요,보통이에요,선명해요,얇아요
34,10,여성, 160cm, 43kg,FREE,보통이에요,밝아요,선명해요,보통이에요
35,10,여성, 160cm, 44kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
36,10,여성, 167cm, 50kg,FREE,보통이에요,어두워요,보통이에요,보통이에요
37,10,여성, 158cm, 42kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
38,10,여성, 163cm, 54kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
39,10,여성, 161cm, 47kg,FREE,보통이에요,어두워요,보통이에요,보통이에요
40,10,여성, 155cm, 41kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
41,10,여성, 165cm, 58kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
42,10,여성, 170cm, 55kg,FREE,보통이에요,보통이에요,선명해요,보통이에요
43,10,여성, 153cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
44,10,여성, 160cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
45,10,여성, 157cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
46,10,여성, 165cm, 53kg,FREE,보통이에요,어두워요,보통이에요,얇아요
47,10,여성, 168cm, 55kg,FREE,작아요,보통이에요,보통이에요,얇아요
48,10,여성, 157cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
49,10,여성, 163cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
50,10,여성, 163cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
51,10,여성, 165cm, 75kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
52,10,여성, 166cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
53,10,여성, 162cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
54,10,여성, 162cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
55,10,여성, 159cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
56,10,여성, 166cm, 47kg,FREE,보통이에요,보통이에요,선명해요,얇아요
57,10,여성, 158cm, 50kg,FREE,보통이에요,보통이에요,흐려요,얇아요
58,24,여성, 161cm, 51kg,S,보통이에요,보통이에요,보통이에요,보통이에요
59,24,여성, 165cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
60,24,남성, 176cm, 68kg,S,보통이에요,보통이에요,보통이에요,보통이에요
61,24,여성, 165cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
62,24,여성, 166cm, 59kg,S,보통이에요,보통이에요,보통이에요,보통이에요
