,clothes_id,gender,height,weight,size,size_review,bright,color,thick
1648,282,여성, 155cm, 50kg,M,보통이에요,밝아요,보통이에요,보통이에요
1649,282,여성, 169cm, 61kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1650,282,여성, 158cm, 44kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1651,282,여성, 166cm, 63kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1652,282,여성, 159cm, 48kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1653,282,여성, 155cm, 45kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1654,282,여성, 165cm, 54kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1655,282,여성, 168cm, 50kg,S,보통이에요,보통이에요,선명해요,보통이에요
1656,282,여성, 158cm, 46kg,S,작아요,보통이에요,보통이에요,보통이에요
1657,282,여성, 159cm, 46kg,S,작아요,밝아요,보통이에요,보통이에요
1658,282,여성, 155cm, 45kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1659,282,여성, 159cm, 47kg,M,작아요,보통이에요,보통이에요,보통이에요
1660,282,여성, 155cm, 51kg,L,보통이에요,보통이에요,선명해요,보통이에요
1661,282,여성, 167cm, 52kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1662,282,여성, 160cm, 57kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1663,282,여성, 160cm, 58kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1664,282,여성, 153cm, 46kg,S,보통이에요,밝아요,선명해요,보통이에요
1665,282,여성, 153cm, 42kg,S,작아요,보통이에요,선명해요,보통이에요
1666,282,여성, 162cm, 56kg,L,작아요,보통이에요,보통이에요,보통이에요
1667,282,여성, 165cm, 50kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1668,282,여성, 166cm, 63kg,XL,보통이에요,어두워요,보통이에요,두꺼워요
1669,282,여성, 163cm, 48kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1670,282,여성, 160cm, 50kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1671,282,여성, 159cm, 47kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1672,282,여성, 173cm, 63kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
1673,282,여성, 167cm, 55kg,L,커요,보통이에요,보통이에요,두꺼워요
1674,282,여성, 167cm, 65kg,XL,보통이에요,밝아요,보통이에요,보통이에요
1675,282,여성, 160cm, 48kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1676,282,여성, 163cm, 48kg,S,보통이에요,보통이에요,선명해요,보통이에요
1677,282,여성, 160cm, 60kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
1678,282,여성, 168cm, 51kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1679,282,여성, 155cm, 42kg,S,작아요,보통이에요,보통이에요,두꺼워요
1680,282,여성, 164cm, 52kg,S,작아요,밝아요,보통이에요,보통이에요
1681,282,여성, 160cm, 48kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1682,282,여성, 167cm, 62kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
1683,282,여성, 168cm, 56kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1684,282,여성, 162cm, 52kg,L,커요,보통이에요,보통이에요,보통이에요
1685,282,여성, 163cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1686,282,여성, 159cm, 52kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1687,282,여성, 158cm, 52kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1688,282,여성, 168cm, 55kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1689,282,여성, 171cm, 53kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1690,282,여성, 156cm, 42kg,S,보통이에요,보통이에요,선명해요,보통이에요
1691,282,여성, 158cm, 50kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1692,282,여성, 160cm, 48kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1693,282,여성, 161cm, 46kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1694,282,여성, 161cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1695,282,여성, 159cm, 48kg,S,보통이에요,밝아요,보통이에요,보통이에요
1696,282,여성, 158cm, 42kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1697,282,여성, 164cm, 61kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1698,282,여성, 168cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1699,282,여성, 165cm, 52kg,L,보통이에요,밝아요,선명해요,보통이에요
1700,282,여성, 155cm, 50kg,L,보통이에요,보통이에요,선명해요,보통이에요
1701,282,여성, 163cm, 65kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
1702,282,여성, 160cm, 50kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1703,282,여성, 165cm, 50kg,M,보통이에요,보통이에요,보통이에요,보통이에요
