,cody_id,clothes_maincategory,clothes_subcategorry,brand,color,season,gender,spring,summer,autumn,winter,img
48,27,상의,맨투맨/스웨트셔츠,WANGGWAN,,2019 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20191007/1178287/1178287_1_500.jpg?t=20220628150737
49,28,아우터,트러커 재킷,86ROAD,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20170920/638610/638610_2_500.jpg?t=20220311134421
50,29,모자,캡/야구 모자,WAVEGUN,,2019 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20190531/1061363/1061363_1_500.jpg?t=20190531175805
51,30,바지,트레이닝/조거 팬츠,ADIDAS,,ALL,여,,,,,https://image.msscdn.net/images/goods_img/20200806/1539028/1539028_1_500.jpg?t=20200810180717
52,30,여성 가방,숄더백,UNUSUALNORMAL,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20200614/1484374/1484374_1_500.jpg?t=20200614152346
53,30,주얼리,귀걸이,MCCOII,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20200629/1500419/1500419_1_500.jpg?t=20220628153520
54,30,주얼리,반지,MCCOII,,2019 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20191106/1214994/1214994_1_500.jpg?t=20191106145057
55,30,신발,부츠,TIMBERLAND,,0,여,,,,,https://image.msscdn.net/images/goods_img/20161122/451852/451852_1_500.jpg?t=20161125200638
56,32,스니커즈,캔버스/단화,VANS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20140630/104239/104239_7_500.jpg?t=20190227114657
57,33,아우터,카디건,KNITTED,,2021 F/W,남 여,,,,,https://image.msscdn.net/images/goods_img/20180207/711388/711388_13_500.jpg?t=20220901091657
58,33,모자,비니,RAMOLIN,,0,남,,,,,https://image.msscdn.net/images/goods_img/20150611/212880/212880_10_500.jpg?t=20211122111307
59,34,가방,메신저/크로스 백,JUST SATURDAY,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190125/941039/941039_1_500.jpg?t=20190125134457
60,34,스니커즈,패션스니커즈화,ADIDAS,,2019 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20190122/937706/937706_2_500.jpg?t=20190207183813
61,35,아우터,레더/라이더스 재킷,LAFUDGESTORE,,2022 F/W,남 여,,,,,https://image.msscdn.net/images/goods_img/20170817/604096/604096_15_500.jpg?t=20220818165212
62,35,신발,플랫 슈즈,DR.MARTENS,,0,여,,,,,https://image.msscdn.net/images/goods_img/20180621/804483/804483_1_500.jpg?t=20180705133642
63,36,상의,반소매 티셔츠,SCULPTOR,,2019 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20190419/1021312/1021312_1_500.jpg?t=20190430035058
