,clothes_id,gender,height,weight,size,size_review,bright,color,thick
8822,17,남성, 176cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8823,17,남성, 183cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8824,17,남성, 183cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8825,17,여성, 173cm, 68kg,L,보통이에요,어두워요,보통이에요,보통이에요
8826,17,남성, 173cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8827,17,남성, 169cm, 54kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8828,17,남성, 180cm, 90kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8829,17,남성, 177cm, 55kg,L,보통이에요,보통이에요,보통이에요,얇아요
8830,17,남성, 174cm, 90kg,2XL,보통이에요,밝아요,선명해요,보통이에요
8831,17,남성, 163cm, 65kg,L,커요,보통이에요,보통이에요,두꺼워요
8832,17,남성, 173cm, 74kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8833,17,남성, 178cm, 62kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8834,17,남성, 180cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8835,17,남성, 180cm, 80kg,XL,보통이에요,보통이에요,선명해요,보통이에요
8836,17,남성, 175cm, 78kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8837,17,남성, 180cm, 80kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8838,17,남성, 176cm, 73kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8839,17,남성, 177cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8840,17,남성, 165cm, 66kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8841,17,남성, 165cm, 66kg,M,보통이에요,보통이에요,보통이에요,보통이에요
